ch_1,ch_10,ch_100,ch_101,ch_102,ch_103,ch_104,ch_105,ch_106,ch_107,ch_108,ch_109,ch_11,ch_110,ch_111,ch_112,ch_113,ch_114,ch_115,ch_116,ch_117,ch_118,ch_119,ch_12,ch_120,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_2,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_3,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_4,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_5,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_6,ch_60,ch_61,ch_62,ch_63,ch_64,ch_65,ch_66,ch_67,ch_68,ch_69,ch_7,ch_70,ch_71,ch_72,ch_73,ch_74,ch_75,ch_76,ch_77,ch_78,ch_79,ch_8,ch_80,ch_81,ch_82,ch_83,ch_84,ch_85,ch_86,ch_87,ch_88,ch_89,ch_9,ch_90,ch_91,ch_92,ch_93,ch_94,ch_95,ch_96,ch_97,ch_98,ch_99
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12049274.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12049274.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12049274.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.0000916,0,0,12049274.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171875119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.0000916,0,0,12049274.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171875119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4120,8,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,4524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374207973,12816,0,0,0,0,12752,0.0078336,112,0,0,14064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.0000916,0,0,12049274.26,0,0,0,0,0,0,0,5.48683E+14,2.34881E+11,0,0,0,0,0,5.48683E+14,0,0,8064,0.105468825,768,0,0,0,0,0,0,0,0,0,0,0,0,0,3584,0,0,0,0,7.136723995,0,0,0,0,0,0
4120,8,1152,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,4524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374207973,12816,0,0,0,0,12752,0.0078336,112,0,0,14064,4254720,13312,2560,128,0,0,5280,12776,0,0,0,28240,20480,4192,179.0000916,127.9223633,12072,12049274.26,12740,0,4524,20480,20480,4768,0,5.48683E+14,2.34881E+11,0,140800,0,0,0,5.48683E+14,0,0,8064,0.105468825,768,0,0,0,0,0,0,0,0,0,0,0,0,0,3584,0,-192,960,0,7.136723995,384,54200,0,3456,89600,0
4120,8,1152,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,4524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374207973,12704,0,0,0,0,12780,0.0078336,144,0,0,14048,4254720,13312,2560,128,0,0,5280,13380,0,0,0,28192,20480,4192,179.0000916,127.9223633,12072,12049274.26,12740,0,4524,20480,20480,4768,0,5.48683E+14,2.34881E+11,0,140800,0,0,0,5.48683E+14,0,0,8064,0.105468825,768,0,0,0,0,0,0,0,0,0,0,0,0,0,3584,0,-192,960,0,6.949223518,384,54200,0,3456,89600,0
4120,8,1152,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,4524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374207973,12704,0,0,0,0,12780,0.0078336,144,0,0,14048,4254720,13184,2560,128,0,0,5288,12952,0,0,0,28208,20480,4192,179.0000916,127.9223633,11776,12049274.26,12652,0,4524,20480,20480,5480,0,5.48683E+14,2.34881E+11,0,140800,9766.400391,0,2496,5.48683E+14,0,0,8064,0.105468825,768,0,0,0,0,0,0,0,0,0,0,0,0,0,3584,0,-192,1024,0,6.949223518,384,54700,0,3456,89600,0
4120,20,1152,128,602768768,0,0,0,0,0,0,89.5555191,2873.600098,2.121762753,0,0,0,0,0,0,0,0,0,128,0,4524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374207973,12772,0,0,0,0,12720,0.0078336,144,0,0,14048,4254720,13184,2560,128,0,0,5280,12668,0,-4,0,28128,20480,4192,179.0000916,127.9223633,11776,12049274.26,12652,256,4524,20480,20480,5480,0,5.48683E+14,2.34881E+11,0,140800,9766.400391,8160,2496,5.48683E+14,0,0,8064,0,768,0,0,0,0,0,128,7808,512,0,0,0,0,0,3584,12724,-192,1024,0,7.136723995,384,54700,0,3456,89600,0
